icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,heading,vertical_rate,geo_altitude,squawk,spi,position_source,extra_col_0,temperature,humidity,wind_speed,city,latitude,longitude,distance,delayed
a7566a,LXJ572  ,United States,1730559843.0,1730559843,-82.4675,41.7067,4671.06,False,168.75,311.42,-9.1,,4777.74,1260.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,429.44497040850416,0
8881ed,VJC1925 ,Viet Nam,1730559778.0,1730559789,83.2712,21.9094,10355.58,False,233.19,261.24,0.0,,11018.52,7035.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,12685.924555152593,1
a86331,N64DD   ,United States,1730559839.0,1730559839,-76.551,40.7039,1021.08,False,73.12,283.84,-0.65,,1112.52,,False,0,13.12,49,6.69,New York,40.7128,-74.006,215.05985549762065,0
44a7c0,OOI04   ,Belgium,1730559839.0,1730559842,5.0726,50.716,152.4,False,34.99,289.77,0.0,,358.14,,False,0,13.12,49,6.69,New York,40.7128,-74.006,5957.290874567546,0
4039c2,GBVVN   ,United Kingdom,1730559842.0,1730559842,-3.2763,57.5895,266.7,False,39.62,269.26,-1.3,,373.38,,False,0,13.12,49,6.69,New York,40.7128,-74.006,5215.90818902364,0
ab7b02,AAL1855 ,United States,1730559839.0,1730559842,-101.0074,40.1638,10972.8,False,191.51,263.68,0.0,,11239.5,5545.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,1139.9388056806297,1
a07579,DAL2262 ,United States,1730559843.0,1730559843,-93.8666,44.5705,4297.68,False,189.23,233.85,11.38,,4358.64,3641.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,588.1544537148463,0
a24bb3,N247TK  ,United States,1730559582.0,1730559582,-82.6852,27.8913,0.0,False,51.0,351.3,-4.23,,38.1,3325.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,1615.409872556962,0
a9e602,N737KW  ,United States,1730559842.0,1730559842,-86.1751,43.4136,1280.16,False,53.03,357.78,-0.65,,1333.5,,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,208.14231152498303,0
a1cb05,,United States,1730559836.0,1730559836,-107.1921,32.1773,10370.82,False,223.72,286.02,-0.65,,,,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,1051.6476275323623,1
a7fff9,N6140G  ,United States,1730559595.0,1730559597,-76.3752,39.9545,640.08,False,28.92,354.9,-3.25,,723.9,1200.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,218.21621925519725,0
8881f5,VJC1805 ,Viet Nam,1730559733.0,1730559734,98.0189,14.1979,10363.2,False,241.85,297.76,0.33,,11041.38,,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,13436.214791692544,1
a7ecc5,N61DW   ,United States,1730559807.0,1730559812,-73.4291,41.5463,792.48,False,65.16,264.11,0.98,,838.2,,False,0,13.12,49,6.69,New York,40.7128,-74.006,104.47439792455947,0
a33843,JBU1073 ,United States,1730559842.0,1730559842,-74.9236,40.1684,6583.68,False,177.42,264.01,5.53,,6812.28,1501.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,98.5651017855346,0
aba8b0,PDU50   ,United States,1730559688.0,1730559689,-86.9338,40.416,,True,0.06,8.44,,,,,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,172.5664146638223,0
a5b3ea,N467DC  ,United States,1730559660.0,1730559660,-88.6408,42.342,822.96,False,57.77,261.29,-0.33,,899.16,,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,98.2182237334447,0
c05da4,WJA2224 ,Canada,1730559842.0,1730559842,-114.3444,51.6417,9578.34,False,221.6,163.96,4.55,,9319.26,,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,1979.1200414209386,0
aa6e59,N771SL  ,United States,1730559843.0,1730559843,-75.3564,40.1798,1097.28,False,79.85,48.92,-0.33,,1181.1,6510.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,128.94492271879906,0
ac793f,AAL2177 ,United States,1730559840.0,1730559841,-92.3723,31.2029,9144.0,False,205.0,296.05,0.0,,9631.68,,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,1257.8788617111056,0
ab2c0c,DAL837  ,United States,1730559841.0,1730559843,-89.2586,34.2987,10363.2,False,221.84,279.75,0.0,,10873.74,7246.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,853.3005625532936,1
a79e31,JBU754  ,United States,1730559841.0,1730559841,-71.4006,22.8907,8153.4,False,231.0,30.22,7.15,,8610.6,,False,0,13.12,49,6.69,New York,40.7128,-74.006,1991.3196598008974,0
400d5b,BAW701V ,United Kingdom,1730559843.0,1730559843,0.0935,51.6489,3032.76,False,165.14,270.36,-2.6,,3253.74,7546.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,5594.827207780556,0
a05b9e,N122FA  ,United States,1730559842.0,1730559842,-70.6158,43.3652,822.96,False,62.38,155.13,-1.63,,861.06,,False,0,13.12,49,6.69,New York,40.7128,-74.006,406.8605798555357,0
aa0bb4,N74636  ,United States,1730559715.0,1730559719,-81.9012,28.945,152.4,False,33.97,91.74,-3.58,,198.12,,False,0,13.12,49,6.69,New York,40.7128,-74.006,1490.365238242728,0
a5ae2f,SWA3662 ,United States,1730559842.0,1730559842,-82.9448,27.9137,8237.22,False,221.15,158.15,-0.33,,8740.14,1662.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,1606.605669990656,0
a44560,UAL1850 ,United States,1730559841.0,1730559842,-95.6176,30.0065,876.3,False,109.61,91.34,-0.33,,929.64,,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,1499.8477440849754,0
a4a86d,N4FA    ,United States,1730559842.0,1730559842,-72.653,41.0408,1706.88,False,81.81,219.9,-0.33,,1790.7,3446.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,119.72062134982144,0
750479,XAX222  ,Malaysia,1730559842.0,1730559842,105.721,-1.1857,10668.0,False,242.73,136.63,0.0,,11399.52,2133.0,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,14181.026631348346,1
5082ef,UTN3623 ,Ukraine,1730559838.0,1730559838,19.2592,47.4314,,True,0.0,42.19,,,,4223.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,7044.244351017408,0
49d586,OKBIC   ,Czech Republic,1730559829.0,1730559832,14.268,50.3167,121.92,False,26.12,327.88,-2.93,,320.04,,False,0,13.12,49,6.69,New York,40.7128,-74.006,6567.004364031401,0
a1cb6e,N2145J  ,United States,1730559769.0,1730559769,-85.8336,42.2785,944.88,False,56.65,357.4,-0.33,,1013.46,,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,155.1415463251995,0
a4e2a0,N4137P  ,United States,1730559842.0,1730559842,-74.4248,40.267,411.48,False,54.94,43.86,5.85,,449.58,,False,0,13.12,49,6.69,New York,40.7128,-74.006,60.920018977526915,0
395d6d,BGA131N ,France,1730559842.0,1730559843,3.4827,45.1942,9448.8,False,200.7,234.6,0.0,,9845.04,1351.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,6093.399610120496,0
781555,CHH754  ,China,1730559842.0,1730559842,40.207,63.4634,10668.0,False,244.82,81.78,0.0,,9959.34,6205.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,7091.5615620121425,1
a9c07c,N7274L  ,United States,1730559842.0,1730559842,-80.6312,32.2553,7010.4,False,140.83,33.23,0.0,,7406.64,7045.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,1109.7017156713782,0
8940a1,GFA123  ,Bahrain,1730559732.0,1730559782,84.4638,22.9466,11582.4,False,241.39,274.16,0.0,,12291.06,3126.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,12614.942806449702,1
a6d505,N53959  ,United States,1730559842.0,1730559843,-81.8309,28.8284,243.84,False,46.93,224.56,0.0,,289.56,,False,0,13.12,49,6.69,New York,40.7128,-74.006,1498.8592382390284,0
395d6e,BGA231R ,France,1730559842.0,1730559842,2.2524,47.3152,9448.8,False,197.43,186.88,0.0,,9867.9,1355.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,5911.206005967919,0
ac29f4,LTA883  ,United States,1730559842.0,1730559842,-86.7225,39.9922,1226.82,False,61.32,300.22,0.0,,1325.88,1200.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,222.93386543482558,0
a43e5c,UAL2375 ,United States,1730559843.0,1730559843,-82.4442,28.5014,10363.2,False,237.24,324.62,0.0,,10980.42,5756.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,1556.5956053067923,1
a43e5b,UAL1310 ,United States,1730559842.0,1730559843,-76.9081,41.8759,10972.8,False,193.34,290.07,0.0,,11254.74,3645.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,275.2472559978844,1
a5787b,N4512K  ,United States,1730559842.0,1730559842,-90.8702,30.3964,1478.28,False,57.53,25.42,2.93,,1584.96,,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,1306.711183322875,0
ab93a5,AAL592  ,United States,1730559754.0,1730559836,-107.4776,32.0497,10683.24,False,211.78,275.16,-5.53,,11300.46,,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,1029.2371614449785,1
a1cb64,N21449  ,United States,1730559843.0,1730559843,-84.0887,40.2632,487.68,False,68.19,5.19,-1.3,,563.88,,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,347.4275455909365,0
aba951,N850WE  ,United States,1730559842.0,1730559842,-80.7987,27.4881,8229.6,False,153.47,345.64,0.0,,8717.28,2110.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,1593.9138085986579,0
a43e5e,UAL1267 ,United States,1730559819.0,1730559821,-77.4528,38.945,,True,0.0,0.0,,,,2671.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,354.34422973404526,0
49d57d,OKTTG   ,Czech Republic,1730559843.0,1730559843,16.8252,49.2241,807.72,False,63.28,115.52,-0.65,,960.12,2000.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,6786.964972527685,0
0d06a7,SLI2723 ,Mexico,1730559836.0,1730559839,-91.8463,33.6432,11582.4,False,198.14,219.31,0.0,,12100.56,5776.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,986.2927986601653,1
75047c,AXM5346 ,Malaysia,1730559808.0,1730559808,116.0478,5.9248,,True,6.94,180.0,,,,,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,12805.00844692052,0
a372d4,N321JE  ,United States,1730559841.0,1730559841,-84.2099,42.3408,906.78,False,61.54,246.86,-0.33,,982.98,,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,287.46533045988946,0
a18284,DAL287  ,United States,1730559842.0,1730559842,-70.3016,43.1414,10980.42,False,202.92,233.97,0.0,,11148.06,724.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,408.7929922941812,1
a5b536,N467SK  ,United States,1730559839.0,1730559839,-81.6072,25.866,2712.72,False,73.23,155.96,0.33,,2842.26,,False,0,13.12,49,6.69,New York,40.7128,-74.006,1790.589149252634,0
78021a,CPA3142 ,China,1730559740.0,1730559740,113.4928,22.1509,5181.6,False,183.55,156.02,0.0,,5486.4,,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,11729.452365209641,0
a2f227,OXF4065 ,United States,1730559842.0,1730559842,-111.5004,33.1853,1371.6,False,55.28,218.58,0.33,,1348.74,,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,632.9687403275285,0
a42b32,DAL2597 ,United States,1730559842.0,1730559843,-75.2743,44.7868,6263.64,False,205.68,49.06,-9.75,,6309.36,1512.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,464.3137233754212,0
ab8cc1,UAL1561 ,United States,1730559843.0,1730559843,-96.9912,42.5442,10355.58,False,177.7,267.18,0.0,,10576.56,3565.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,776.160568759177,1
abf6a4,SKW6363 ,United States,1730559841.0,1730559842,-98.473,34.4965,1188.72,False,97.28,178.18,0.0,,1226.82,,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,1252.663703641977,0
a7db08,NKS2890 ,United States,1730559842.0,1730559842,-84.8081,35.1478,10972.8,False,228.92,348.46,0.0,,11475.72,714.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,786.4651083673134,1
780237,CPA724  ,China,1730559825.0,1730559825,113.9132,22.317,,True,5.4,154.69,,,,,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,11686.620414174085,0
ac4c21,SWA113  ,United States,1730559842.0,1730559842,-93.4381,40.7611,9448.8,False,264.8,80.72,0.0,,9745.98,7351.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,501.77458526185103,0
a44548,DAL532  ,United States,1730559842.0,1730559842,-88.5622,43.1215,11582.4,False,182.17,271.46,0.0,,11826.24,1734.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,157.95733075344273,1
394a0d,AFR647  ,France,1730559842.0,1730559842,24.6375,34.4093,10972.8,False,251.42,313.76,0.0,,11277.6,,False,0,13.12,49,6.69,New York,40.7128,-74.006,8254.08914945926,1
394a0f,AFR373V ,France,1730559842.0,1730559842,-1.979,43.3513,10363.2,False,235.82,2.38,0.0,,10698.48,1406.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,5779.5381927346025,1
4ca56c,RYR998B ,Ireland,1730559842.0,1730559842,12.7302,52.4493,7109.46,False,194.28,266.66,9.75,,7360.92,1377.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,6364.6189095138025,0
75044c,MAS4    ,Malaysia,1730559842.0,1730559842,6.107,50.7471,12192.0,False,240.27,291.35,0.0,,12626.34,3252.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,6023.487304750077,1
abf6ae,DAL2129 ,United States,1730559842.0,1730559842,-89.1602,37.0894,10668.0,False,242.74,149.85,0.0,,11102.34,,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,547.6970971097917,1
75044e,MAS3    ,Malaysia,1730559843.0,1730559843,45.2591,40.7799,11277.6,False,258.71,93.42,0.0,,11498.58,4656.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,9100.045521415468,1
acb622,WUP918  ,United States,1730559842.0,1730559842,-80.2544,26.7964,1165.86,False,122.11,266.86,0.33,,1249.68,5236.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,1647.389537782404,0
acc954,PDT5860 ,United States,1730559843.0,1730559843,-76.4652,37.2551,7924.8,False,222.44,213.87,0.0,,8275.32,1102.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,438.98272638503516,0
ad7f42,N969TD  ,United States,1730559842.0,1730559842,-86.2059,42.9335,8229.6,False,187.35,81.31,-0.33,,8412.48,,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,165.77877063513841,0
040203,ETH501  ,Ethiopia,1730559794.0,1730559825,-77.4472,38.9503,,True,0.0,270.0,,,,,False,0,13.12,49,6.69,New York,40.7128,-74.006,353.6101251819792,0
a05b94,BKM1    ,United States,1730559843.0,1730559843,-81.7154,27.749,12710.16,False,151.76,323.13,4.23,,13365.48,1404.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,1602.2227047373192,1
4ca56b,RYR56GG ,Ireland,1730559843.0,1730559843,-6.2624,36.955,11277.6,False,234.36,220.19,0.0,,11544.3,2661.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,5748.197295710614,1
4074b8,EZY43UM ,United Kingdom,1730559842.0,1730559843,-10.5859,38.0997,11285.22,False,246.95,198.21,-0.33,,11673.84,2224.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,5348.428367530477,1
4074b6,EZY56VQ ,United Kingdom,1730559843.0,1730559843,-5.485,47.167,10957.56,False,228.73,23.74,0.0,,11292.84,5224.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,5369.64340715743,1
750457,AXM5038 ,Malaysia,1730559766.0,1730559816,103.7514,1.7211,922.02,False,116.25,311.59,-7.48,,990.6,,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,14109.022766095652,0
c01754,ACA4    ,Canada,1730559838.0,1730559838,-155.6287,56.0998,10668.0,False,276.78,89.57,0.0,,10340.34,,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,3752.4336035728365,1
a0ab4f,N142NE  ,United States,1730559842.0,1730559842,-71.1761,42.574,518.16,False,71.47,159.35,0.33,,579.12,,False,0,13.12,49,6.69,New York,40.7128,-74.006,313.5201686029712,0
300860,IOZZM   ,Italy,1730559842.0,1730559843,12.8662,43.9117,1127.76,False,45.23,303.87,-0.98,,1280.16,2000.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,6819.8244317013105,0
acc955,CNS120  ,United States,1730559842.0,1730559842,-86.3307,33.8691,5013.96,False,103.78,47.61,6.18,,5273.04,,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,896.2396764005412,0
396443,AFR948  ,France,1730559843.0,1730559843,0.5106,42.6092,10668.0,False,235.32,193.91,0.0,,11010.9,7661.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,5998.522493175477,1
a622bc,ASA394  ,United States,1730559842.0,1730559842,-122.3101,47.3754,944.88,False,116.83,178.23,9.1,,868.68,,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,1518.331193351475,0
a1e556,N221GH  ,United States,1730559837.0,1730559837,-84.4515,32.2998,1889.76,False,76.14,337.77,0.0,,2019.3,,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,1099.6839163809864,0
abdcb5,ASH6345 ,United States,1730559838.0,1730559838,-93.8874,31.0286,9486.9,False,226.46,227.39,-5.2,,10149.84,1103.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,1327.2452877791804,0
a8a083,NKS1866 ,United States,1730559841.0,1730559842,-113.5879,37.0988,7307.58,False,178.55,207.45,0.0,,7406.64,,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,540.5768797569357,0
a24bf8,N247WD  ,United States,1730559842.0,1730559842,-86.7409,36.3548,11887.2,False,228.63,168.18,0.0,,12382.5,4045.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,617.9742148751014,1
a44533,DAL2137 ,United States,1730559442.0,1730559580,-108.1641,41.779,10363.2,False,213.07,268.34,0.33,,10462.26,6671.0,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,1231.6623719844054,1
ac5312,ASH6094 ,United States,1730559561.0,1730559564,-77.4406,38.9485,,True,0.13,0.0,,,,1051.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,353.2537371388255,0
30085f,,Italy,1730559747.0,1730559747,11.5192,44.458,152.4,False,37.28,117.98,-4.55,,312.42,,False,0,13.12,49,6.69,New York,40.7128,-74.006,6696.199291911618,0
abdcb1,N8632Y  ,United States,1730559838.0,1730559842,-75.5589,39.2433,426.72,False,76.74,256.43,-6.18,,472.44,,False,0,13.12,49,6.69,New York,40.7128,-74.006,210.27475982779873,0
a2fe3c,EDV5249 ,United States,1730559842.0,1730559842,-76.8136,40.2965,9753.6,False,198.15,258.92,0.0,,10066.02,1707.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,242.4143939071694,0
a69894,JBU2219 ,United States,1730559843.0,1730559843,-74.05,40.0754,4069.08,False,213.23,104.1,14.63,,4175.76,1646.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,70.87682011423384,0
ac0ff9,SWA1190 ,United States,1730559843.0,1730559843,-87.6339,41.7881,815.34,False,106.72,18.26,-4.88,,922.02,2461.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,10.00210394523362,0
a768ee,N577FG  ,United States,1730559842.0,1730559842,-75.0839,40.3753,563.88,False,48.53,68.88,-0.65,,632.46,,False,0,13.12,49,6.69,New York,40.7128,-74.006,98.70241615671281,0
a9c02d,N7272B  ,United States,1730559789.0,1730559797,-85.816,42.7397,640.08,False,80.0,164.71,-1.63,,739.14,,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,177.5421965920318,0
300830,ICEPV   ,Italy,1730559842.0,1730559842,12.5333,43.1059,457.2,False,39.25,169.43,3.9,,609.6,,False,0,13.12,49,6.69,New York,40.7128,-74.006,6841.859180029423,0
a9704d,DAL317  ,United States,1730559842.0,1730559842,-74.1207,41.4708,10363.2,False,211.87,229.04,0.0,,10629.9,1336.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,84.7300011154067,1
ac4c44,SWA1540 ,United States,1730559842.0,1730559842,-87.9428,38.8139,10972.8,False,230.15,354.1,0.0,,11391.9,5155.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,341.289690562244,1
a9cc83,RAX357  ,United States,1730559654.0,1730559654,-98.0453,43.7744,327.66,False,11.64,135.0,0.0,,381.0,,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,876.6829023455347,0
300834,INRGY   ,Italy,1730559842.0,1730559842,8.6242,45.7633,670.56,False,45.48,232.35,0.65,,838.2,7000.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,6426.877902523217,0
ab599b,DAL47   ,United States,1730559842.0,1730559842,-70.9244,42.7944,11582.4,False,214.67,210.38,0.0,,11788.14,727.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,345.1222375914538,1
ab2c63,SLH819  ,United States,1730559792.0,1730559820,-97.3692,32.8706,411.48,False,52.97,172.18,-1.3,,441.96,2633.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,1318.5900726648697,0
a69822,DAL189  ,United States,1730559842.0,1730559842,-84.7577,34.3605,5067.3,False,208.29,340.22,10.08,,5318.76,,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,871.4744993148956,0
a02730,N109LU  ,United States,1730559842.0,1730559842,-80.4708,26.5168,1097.28,False,35.67,326.77,-0.98,,1181.1,1061.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,1683.6943070872744,0
ac16da,SWA2087 ,United States,1730559839.0,1730559841,-121.9221,37.361,,True,0.9,123.75,,,,,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,495.4782373046716,0
ad6c38,NKS1151 ,United States,1730559843.0,1730559843,-74.0666,23.1107,11285.22,False,232.89,117.92,0.0,,11902.44,,False,0,13.12,49,6.69,New York,40.7128,-74.006,1951.8906512639276,1
abefdd,SWA776  ,United States,1730559842.0,1730559842,-115.0533,32.872,10157.46,False,213.08,268.2,-4.88,,10347.96,7442.0,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,324.16917971522525,1
750452,AXM29   ,Malaysia,1730559841.0,1730559841,99.7636,3.5613,9540.24,False,240.07,290.18,3.9,,10081.26,2131.0,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,14254.864289835645,0
300846,ILRCA   ,Italy,1730559762.0,1730559776,11.4926,45.7089,304.8,False,37.07,177.61,-2.28,,426.72,7000.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,6626.965511472948,0
a3e8dc,DAL431  ,United States,1730559842.0,1730559842,-88.7212,37.0388,10668.0,False,253.17,118.13,0.0,,11117.58,1411.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,545.4145780784556,1
300849,IXPLR   ,Italy,1730559842.0,1730559842,12.9896,45.7648,487.68,False,37.27,153.79,4.88,,617.22,4237.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,6725.800202450569,0
a5f07b,ERU482  ,United States,1730559842.0,1730559842,-81.0979,29.3648,586.74,False,62.15,287.84,-2.6,,647.7,,False,0,13.12,49,6.69,New York,40.7128,-74.006,1414.2789445322471,0
ad7f50,N969TT  ,United States,1730559842.0,1730559843,-76.7531,40.3665,784.86,False,57.07,146.02,-1.63,,853.44,,False,0,13.12,49,6.69,New York,40.7128,-74.006,235.87361116797086,0
a515ad,AAL1991 ,United States,1730559843.0,1730559843,-109.9998,32.5466,10980.42,False,222.61,298.58,0.0,,11254.74,,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,785.5100498710764,1
a43e9b,N3727W  ,United States,1730559841.0,1730559841,-81.6347,30.5454,685.8,False,55.45,154.15,0.0,,708.66,,False,0,13.12,49,6.69,New York,40.7128,-74.006,1321.635550289813,0
abdcbe,SWA2744 ,United States,1730559843.0,1730559843,-87.9857,42.8533,2110.74,False,128.79,69.18,-3.9,,2194.56,1747.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,112.2223547028259,0
aca309,AAL2046 ,United States,1730559842.0,1730559842,-102.0411,32.6243,9753.6,False,223.95,274.48,0.0,,10149.84,,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,1515.064707336067,0
a70812,JIA5157 ,United States,1730559841.0,1730559842,-97.0258,32.9512,342.9,False,69.45,180.0,-3.25,,365.76,6720.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,1291.9142729548853,0
4ab421,        ,Sweden,1730559832.0,1730559832,8.0497,57.3771,2133.6,False,108.55,180.27,0.0,,2270.76,,False,0,13.12,49,6.69,New York,40.7128,-74.006,5877.0087742435635,0
39ad99,FHLMZ   ,France,1730559840.0,1730559840,2.0556,48.3988,243.84,False,41.43,208.16,-0.33,,396.24,7000.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,5851.642318889688,0
