callsign,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,heading,vertical_rate,geo_altitude,position_source,extra_col_0
ASA49   ,1733862085.0,1733862085,-123.3444,47.9336,6377.94,False,198.25,314.89,7.48,,False,0
N866CB  ,1733862107.0,1733862162,-81.2422,31.6405,8351.52,False,201.15,53.42,-12.68,,False,0
ERY133  ,1733862108.0,1733862108,-78.8779,40.5942,7010.4,False,266.41,103.28,0.0,,False,0
N587SP  ,1733862310.0,1733862312,-119.9703,39.984,1981.2,False,57.07,146.02,1.63,,False,0
,1733862310.0,1733862310,-118.502,34.2774,1181.1,False,117.84,349.18,8.13,,False,0
SKW4015 ,1733862312.0,1733862312,-85.1085,38.2847,10972.8,False,154.84,211.0,0.0,,False,0
N587SL  ,1733862160.0,1733862168,-80.7183,34.9052,906.78,False,105.58,142.13,0.0,,False,0
JBU2289 ,1733862313.0,1733862313,-71.4791,41.6805,10363.2,False,189.78,222.03,0.0,,False,0
AAL3292 ,1733862085.0,1733862085,-80.8681,35.1131,3649.98,False,116.34,289.64,-7.15,,False,0
N617BW  ,1733862312.0,1733862312,-80.826,44.782,10972.8,False,189.2,288.88,-0.33,,False,0
EDV5406 ,1733862312.0,1733862312,-90.0834,43.6811,9448.8,False,238.79,118.99,0.0,,False,0
GTI654  ,1733862230.0,1733862230,-87.2258,33.7683,10066.02,False,247.17,154.88,0.0,,False,0
FFT1831 ,1733862308.0,1733862310,-82.1112,35.4877,10058.4,False,212.65,182.36,0.0,,False,0
N484LP  ,1733862229.0,1733862229,-112.5624,34.0028,2766.06,False,42.38,10.49,-0.65,,False,0
GTI8452 ,1733862313.0,1733862313,-92.9705,44.102,10668.0,False,263.47,133.42,0.33,,False,0
AEA9117 ,1733862170.0,1733862170,-4.4692,39.4557,6819.9,False,192.51,48.9,-9.75,,False,0
N107AV  ,1733862228.0,1733862229,-111.475,34.3494,12176.76,False,213.82,280.26,-5.2,,False,0
EZY47TP ,1733862313.0,1733862313,-0.3455,51.1266,472.44,False,73.26,77.43,-3.9,,False,0
EZY69FU ,1733862312.0,1733862312,-3.2895,52.3118,5669.28,False,163.35,153.84,-4.55,,False,0
,1733862305.0,1733862305,-90.2943,38.7162,441.96,False,60.8,302.21,-3.58,,False,0
EZY71TB ,1733862293.0,1733862293,15.5424,48.1657,11582.4,False,244.83,297.53,0.0,,False,0
DAL1186 ,1733862145.0,1733862310,-88.1021,34.5407,9753.6,False,194.3,287.09,0.33,,False,0
AEE615  ,1733862312.0,1733862312,2.6428,49.0274,1082.04,False,80.62,84.51,6.18,,False,0
SWA3424 ,1733862288.0,1733862288,-84.0205,36.0411,10972.8,False,207.12,322.87,0.0,,False,0
EJM918  ,1733862313.0,1733862313,-86.8182,42.4282,3695.7,False,160.51,265.4,-8.45,,False,0
N570HP  ,1733862052.0,1733862052,-117.1239,33.5916,388.62,False,52.83,202.32,-2.28,,False,0
AFR1313 ,1733862312.0,1733862312,7.8048,45.7541,9144.0,False,229.33,277.48,0.0,,False,0
N116UV  ,1733862034.0,1733862034,-111.8161,40.1808,2186.94,False,39.81,244.76,3.58,,False,0
,1733862067.0,1733862069,-82.3646,37.0058,9753.6,False,195.91,213.11,0.0,,False,0
SAS53E  ,1733862312.0,1733862312,9.5656,59.6831,5654.04,False,206.7,66.69,-13.98,,False,0
,1733862246.0,1733862247,-106.625,38.0378,10675.62,False,274.5,137.28,0.0,,False,0
N1FR    ,1733862251.0,1733862251,-121.5966,39.695,571.5,False,47.24,54.75,4.88,,False,0
JZA765  ,1733862312.0,1733862313,-117.7009,33.0455,4648.2,False,175.53,307.14,10.4,,False,0
IBE07SK ,1733862226.0,1733862226,5.179,43.0191,10668.0,False,217.92,233.16,0.0,,False,0
AFR64ZT ,1733862312.0,1733862312,6.7522,46.1776,11582.4,False,224.66,312.49,0.0,,False,0
AFR65NM ,1733862313.0,1733862313,4.3887,51.4345,7010.4,False,187.07,205.58,0.0,,False,0
EZY723Z ,1733862313.0,1733862313,-1.2072,52.5761,8602.98,False,230.54,324.54,8.78,,False,0
LOT6MB  ,1733862313.0,1733862313,10.6606,52.3082,10363.2,False,266.25,265.57,0.0,,False,0
AAL280  ,1733862246.0,1733862246,-111.9972,41.2516,11277.6,False,274.3,127.15,0.0,,False,0
UAL1232 ,1733862310.0,1733862311,-117.2981,34.5852,8427.72,False,237.54,54.52,5.85,,False,0
,1733862244.0,1733862244,-73.3864,40.5221,952.5,False,127.34,218.77,-6.18,,False,0
N45AY   ,1733862275.0,1733862275,-90.2193,42.7249,8839.2,False,256.52,87.13,-1.3,,False,0
EJU81RD ,1733862302.0,1733862313,14.2413,47.2912,11567.16,False,239.61,319.09,0.0,,False,0
UAL2312 ,1733862260.0,1733862268,-87.4291,41.9225,1531.62,False,116.29,1.27,0.33,,False,0
JBU471  ,1733862271.0,1733862271,-74.0908,39.2891,11574.78,False,181.37,222.24,0.0,,False,0
SKW3872 ,1733862234.0,1733862303,-84.9193,40.4648,6705.6,False,138.18,238.09,0.0,,False,0
N73148  ,1733862089.0,1733862089,-92.2258,38.8025,556.26,False,51.01,138.27,0.33,,False,0
N969PW  ,1733862230.0,1733862231,-86.3183,31.688,11887.2,False,259.48,118.8,0.0,,False,0
RPA3560 ,1733862311.0,1733862312,-77.9908,41.4343,10203.18,False,287.89,95.54,-3.25,,False,0
,1733862304.0,1733862310,-118.9275,32.9887,9144.0,False,229.4,227.54,0.0,,False,0
JTZ374  ,1733862187.0,1733862276,-83.5391,30.9465,11529.06,False,146.64,300.34,0.0,,False,0
UAL273  ,1733862302.0,1733862302,-78.0638,38.0927,11582.4,False,171.96,221.85,0.0,,False,0
N991AL  ,1733862310.0,1733862310,-118.3277,33.8194,373.38,False,35.92,218.02,0.65,,False,0
ASH6023 ,1733862310.0,1733862310,-80.7948,35.0937,1935.48,False,144.98,117.93,11.05,,False,0
JZA7765 ,1733862209.0,1733862224,-119.247,50.1843,11582.4,False,213.94,250.91,-0.33,,False,0
TUI4B   ,1733862312.0,1733862313,10.8603,49.1487,8382.0,False,244.77,309.71,-7.8,,False,0
ROU1954 ,1733862127.0,1733862296,-74.0382,45.78,10919.46,False,251.96,47.48,-9.1,,False,0
JST912  ,1733862293.0,1733862306,150.0637,-32.0244,10972.8,False,231.94,339.76,0.33,,False,0
JBU611  ,1733862306.0,1733862307,-80.9933,43.0431,10363.2,False,168.26,268.77,0.0,,False,0
ZKEYA   ,1733862064.0,1733862064,172.4307,-43.4358,274.32,False,47.02,143.0,-1.63,,False,0
JST505  ,1733862313.0,1733862313,150.3486,-34.8238,8740.14,False,199.33,234.14,7.48,,False,0
N255DV  ,1733862245.0,1733862245,-84.9379,39.7523,11582.4,False,252.98,351.23,-0.33,,False,0
LOT2NC  ,1733862312.0,1733862313,9.6735,50.3061,10363.2,False,240.53,258.4,0.0,,False,0
EDV5209 ,1733862306.0,1733862306,-81.9159,42.4843,5753.1,False,153.62,264.04,-7.8,,False,0
ACA1004 ,1733862312.0,1733862312,-74.8466,39.8519,12192.0,False,214.71,200.48,0.0,,False,0
JCM944  ,1733862034.0,1733862049,-87.5496,39.7891,10668.0,False,186.49,174.78,-6.83,,False,0
SKW4808 ,1733862307.0,1733862307,-88.009,42.051,1524.0,False,132.79,358.22,-0.65,,False,0
,1733862225.0,1733862244,-74.4847,39.3871,6751.32,False,239.5,40.12,-10.73,,False,0
THA935  ,1733862108.0,1733862109,83.0283,23.9117,12496.8,False,277.64,110.05,0.33,,False,0
IBS16ZP ,1733862312.0,1733862312,-9.8544,36.1727,10058.4,False,234.0,213.79,0.0,,False,0
THA331  ,1733862035.0,1733862035,77.7199,28.4165,2537.46,False,139.29,289.64,-7.48,,False,0
RPA5682 ,1733862306.0,1733862312,-71.3609,41.3471,7688.58,False,199.47,236.15,3.25,,False,0
SWA2637 ,1733862288.0,1733862292,-105.7275,39.4688,11574.78,False,228.89,251.52,-0.33,,False,0
ACA1042 ,1733862143.0,1733862306,-79.7806,43.5937,190.5,False,59.3,46.05,-0.65,,False,0
N43CU   ,1733862309.0,1733862309,-118.7341,34.0557,441.96,False,63.88,187.87,-4.23,,False,0
UPS2098 ,1733862260.0,1733862260,-122.919,46.1533,9486.9,False,246.44,0.84,-19.83,,False,0
TSC867  ,1733862310.0,1733862310,-75.5344,45.3836,1470.66,False,120.48,52.98,5.85,,False,0
ANZ178M ,1733862133.0,1733862133,175.7018,-40.4669,2987.04,False,146.9,71.63,-8.45,,False,0
,1733862225.0,1733862229,-111.5325,34.9495,11582.4,False,190.34,269.85,0.33,,False,0
RPA4441 ,1733862288.0,1733862307,-76.6269,42.4797,9448.8,False,263.36,93.47,-0.33,,False,0
QLK19D  ,1733862287.0,1733862287,151.2151,-33.3401,3703.32,False,141.59,182.29,-7.48,,False,0
QLK420D ,1733862312.0,1733862312,150.8311,-34.0206,2065.02,False,131.02,73.34,-1.63,,False,0
NSZ3693 ,1733862312.0,1733862312,1.2343,48.8771,11582.4,False,215.16,38.79,0.0,,False,0
N500BS  ,1733862075.0,1733862075,-92.3167,38.6837,381.0,False,51.74,221.78,1.63,,False,0
PDT5784 ,1733862304.0,1733862304,-78.6164,34.8839,4617.72,False,209.74,93.37,-8.45,,False,0
ZPGNH   ,1733862288.0,1733862288,-97.9399,29.9448,1501.14,False,98.66,187.79,-2.28,,False,0
NSZ2873 ,1733862299.0,1733862299,0.5669,48.3837,11582.4,False,222.15,38.7,0.0,,False,0
AAL1055 ,1733862271.0,1733862287,-97.4039,32.8936,3558.54,False,189.35,263.92,-0.33,,False,0
CKS868  ,1733862259.0,1733862263,-90.5106,45.3238,12192.0,False,244.7,320.12,0.0,,False,0
N482EC  ,1733862287.0,1733862291,-87.6231,40.57,7315.2,False,188.89,271.72,-8.45,,False,0
NSZ2615 ,1733862313.0,1733862313,22.402,60.2541,8679.18,False,238.46,75.12,-10.73,,False,0
N910GT  ,1733862313.0,1733862313,-118.2242,33.7355,784.86,False,65.11,211.43,3.58,,False,0
ANZ704L ,1733862064.0,1733862064,172.5108,-43.5073,190.5,False,60.67,39.49,-3.9,,False,0
N637AS  ,1733862313.0,1733862313,-118.2738,33.6564,9471.66,False,107.21,289.04,12.03,,False,0
SKW3498 ,1733862311.0,1733862311,-120.1815,38.0331,8397.24,False,223.31,114.5,7.15,,False,0
EDV5433 ,1733862230.0,1733862230,-84.0869,33.0309,6477.0,False,209.59,139.98,9.75,,False,0
TUI103  ,1733862313.0,1733862313,15.4491,46.585,10972.8,False,243.36,315.09,0.0,,False,0
LVKIH   ,1733862307.0,1733862307,-58.6014,-34.6323,160.02,False,42.81,339.61,-3.25,,False,0
TUI2JA  ,1733862312.0,1733862313,6.3111,51.0073,2636.52,False,154.6,315.13,-9.43,,False,0
AAL2692 ,1733862085.0,1733862085,-81.0975,34.5748,5181.6,False,193.02,194.04,8.45,,False,0
DAL1195 ,1733862058.0,1733862310,-90.0764,33.9809,8229.6,False,276.19,73.22,0.0,,False,0
DAL2983 ,1733862166.0,1733862242,-77.3968,39.0623,3566.16,False,198.68,322.89,9.43,,False,0
SKW4024 ,1733862313.0,1733862313,-85.8349,42.8223,10058.4,False,254.21,106.82,0.33,,False,0
AAL601  ,1733862312.0,1733862312,-88.001,41.8772,2430.78,False,154.16,62.58,-7.15,,False,0
N818KF  ,1733862312.0,1733862312,-77.7166,35.3508,12496.8,False,241.76,10.54,0.33,,False,0
N204CE  ,1733862308.0,1733862310,-118.3231,33.9126,198.12,False,39.62,89.26,-2.28,,False,0
RPA5627 ,1733862070.0,1733862070,-85.2233,40.2012,5791.2,False,166.17,258.93,-0.33,,False,0
N500CK  ,1733862307.0,1733862307,-78.2228,42.9097,12679.68,False,214.05,274.13,-7.8,,False,0
N484EC  ,1733862313.0,1733862313,-80.8464,34.838,7391.4,False,180.39,205.69,13.66,,False,0
NKS1146 ,1733862070.0,1733862070,-86.1267,37.635,11879.58,False,210.71,160.46,0.33,,False,0
DAL1699 ,1733862311.0,1733862313,-82.7859,28.2557,7124.7,False,245.39,0.36,3.58,,False,0
BAW720T ,1733862312.0,1733862313,4.6012,50.7067,11887.2,False,208.76,126.79,0.0,,False,0
BYF42   ,1733862312.0,1733862312,-122.3301,37.5185,609.6,False,49.66,219.96,2.93,,False,0
CCQ717  ,1733862267.0,1733862267,-101.9255,44.1991,4808.22,False,130.64,246.56,-4.55,,False,0
ASA1097 ,1733862310.0,1733862310,-118.2438,34.7557,7124.7,False,228.56,130.07,-10.08,,False,0
DAL2324 ,1733862107.0,1733862176,-81.3357,32.1355,1112.52,False,192.81,281.7,0.0,,False,0
N2KC    ,1733862289.0,1733862289,-105.8045,38.9644,7734.3,False,211.0,76.61,-11.38,,False,0
AAL2982 ,1733862289.0,1733862289,-103.706,39.3797,10972.8,False,230.26,250.15,0.0,,False,0
N351DC  ,1733862029.0,1733862029,-83.6002,42.7342,1348.74,False,26.36,264.4,3.9,,False,0
SIA218  ,1733862312.0,1733862312,104.331,1.0825,3108.96,False,131.9,277.85,0.33,,False,0
ASA1321 ,1733862312.0,1733862312,-122.5378,47.5749,3169.92,False,154.98,225.81,7.48,,False,0
ZKXLI   ,1733862064.0,1733862064,172.5677,-43.2755,350.52,False,49.0,116.83,-1.3,,False,0
SIA248  ,1733862313.0,1733862313,143.4284,-36.702,9547.86,False,241.63,316.55,4.88,,False,0
,1733862191.0,1733862191,-91.9652,42.27,10972.8,False,205.89,261.67,0.0,,False,0
RXA3653 ,1733862312.0,1733862312,144.4286,-36.5244,5791.2,False,125.59,147.55,0.0,,False,0
N431W   ,1733862089.0,1733862089,-92.4877,38.9589,1005.84,False,69.21,84.88,-2.6,,False,0
BAW769  ,1733862311.0,1733862311,6.6338,56.5329,11574.78,False,233.72,214.14,-0.33,,False,0
,1733862308.0,1733862308,-81.2,30.4365,1158.24,False,54.21,170.72,0.0,,False,0
IBS18RT ,1733862313.0,1733862313,-2.6185,48.5642,11277.6,False,240.34,193.11,0.0,,False,0
EXS11KE ,1733862313.0,1733862313,-1.1763,50.2475,10972.8,False,215.97,16.75,0.0,,False,0
DAL2264 ,1733862034.0,1733862035,-88.952,38.2139,11262.36,False,202.62,157.93,-0.33,,False,0
,1733862295.0,1733862295,-82.5141,26.6155,10393.68,False,248.15,119.7,-4.88,,False,0
EXS79HP ,1733862312.0,1733862312,-8.2489,50.9966,11582.4,False,198.57,25.64,0.0,,False,0
N8265C  ,1733862069.0,1733862069,-85.2917,39.7449,1219.2,False,63.82,110.77,0.33,,False,0
,1733862306.0,1733862311,-98.6016,36.0612,3276.6,False,87.3,45.0,0.98,,False,0
UAL722  ,1733862085.0,1733862086,-82.1234,35.6011,5334.0,False,185.94,105.07,-8.78,,False,0
UAL1501 ,1733862223.0,1733862223,-82.6722,28.0938,1181.1,False,139.1,68.75,-4.55,,False,0
GLO7602 ,1733862252.0,1733862295,-79.9951,25.8988,9585.96,False,169.54,354.43,-4.88,,False,0
CSN435  ,1733862312.0,1733862312,-116.8281,47.496,10058.4,False,266.7,92.32,0.0,,False,0
AEA5038 ,1733862168.0,1733862168,-4.0482,37.0983,6896.1,False,202.33,28.39,13.0,,False,0
,1733862061.0,1733862269,-77.0937,40.2015,2209.8,False,260.82,56.34,-7.8,,False,0
AFR50G  ,1733862309.0,1733862309,-72.7593,40.5479,10363.2,False,191.4,256.0,0.0,,False,0
ACA1282 ,1733862111.0,1733862246,-108.1153,36.3469,11277.6,False,252.1,86.26,-0.33,,False,0
EWG9YA  ,1733862268.0,1733862312,7.8249,49.3426,6941.82,False,167.34,134.5,-9.43,,False,0
BLS1210 ,1733862249.0,1733862249,-109.8095,51.0516,7002.78,False,137.45,95.37,0.0,,False,0
N7485M  ,1733862304.0,1733862304,-118.629,34.1599,1402.08,False,55.51,352.55,-0.33,,False,0
SIA351  ,1733862109.0,1733862109,90.9255,19.6909,11887.2,False,252.49,126.8,0.0,,False,0
GLO1638 ,1733862180.0,1733862180,-46.7343,-24.547,11582.4,False,189.05,252.26,0.0,,False,0
AFR6T   ,1733862313.0,1733862313,-71.3347,41.9274,10736.58,False,203.86,199.3,-6.5,,False,0
ENY4122 ,1733862288.0,1733862288,-85.8742,34.4258,10668.0,False,283.08,82.06,-0.33,,False,0
AEA82TK ,1733862170.0,1733862170,-3.0307,40.2231,2979.42,False,147.73,293.17,-8.45,,False,0
WMT7HN  ,1733862303.0,1733862305,9.7098,44.292,5082.54,False,179.64,289.58,-9.43,,False,0
DLH7LV  ,1733862312.0,1733862312,11.7918,48.5178,3108.96,False,165.34,346.87,7.48,,False,0
SIA355  ,1733862108.0,1733862108,88.2032,22.8163,11887.2,False,259.41,121.7,0.0,,False,0
EJU84TX ,1733862313.0,1733862313,5.5128,49.496,11277.6,False,199.93,63.24,0.0,,False,0
IGO8962 ,1733862108.0,1733862116,87.9307,23.1795,4899.66,False,186.24,304.88,5.53,,False,0
RUK6MD  ,1733862168.0,1733862168,-3.4373,36.2743,10972.8,False,233.17,358.1,-0.65,,False,0
ACA881  ,1733862312.0,1733862312,-77.1085,46.0245,11582.4,False,185.54,211.05,0.0,,False,0
CDG8062 ,1733862310.0,1733862310,107.8769,22.4525,9479.28,False,255.16,79.08,0.0,,False,0
N771CA  ,1733862295.0,1733862310,-82.2032,27.9338,883.92,False,48.77,232.28,-1.3,,False,0
EJU12CR ,1733862313.0,1733862313,2.3791,48.9828,754.38,False,81.6,84.94,-4.55,,False,0
CGQPB   ,1733862064.0,1733862064,-114.8193,51.3285,2308.86,False,49.71,173.46,-1.63,,False,0
,1733862116.0,1733862116,91.3457,22.4485,11277.6,False,265.2,92.56,0.0,,False,0
JYH1268 ,1733862281.0,1733862281,100.9705,13.8936,3383.28,False,149.85,76.3,12.35,,False,0
AFR346J ,1733862120.0,1733862120,-71.1187,46.7556,10363.2,False,195.8,233.01,0.0,,False,0
ERU422  ,1733862277.0,1733862277,-81.1035,29.2898,487.68,False,50.82,158.63,-4.55,,False,0
AAL1457 ,1733862313.0,1733862313,-71.1232,42.0822,1150.62,False,116.31,358.48,0.0,,False,0
IBS901P ,1733862030.0,1733862125,0.7643,41.3658,6827.52,False,208.82,81.07,-9.1,,False,0
WZZ9    ,1733862307.0,1733862312,3.0347,41.4689,10370.82,False,243.62,77.31,0.0,,False,0
AAL1786 ,1733862085.0,1733862085,-80.8686,35.5575,1318.26,False,78.8,187.13,0.0,,False,0
LXJ337  ,1733862309.0,1733862309,-81.4842,30.3277,4503.42,False,181.9,315.69,6.5,,False,0
EDV5455 ,1733862312.0,1733862312,-75.7778,40.1128,9845.04,False,168.9,247.81,7.8,,False,0
GPX5LB  ,1733862313.0,1733862313,12.505,45.8293,10058.4,False,207.29,131.88,0.0,,False,0
N611PL  ,1733862028.0,1733862030,-77.6483,38.9559,2049.78,False,153.31,359.62,0.33,,False,0
HT716   ,1733862313.0,1733862313,153.0711,-26.8736,2857.5,False,106.01,326.08,2.6,,False,0
SKW3786 ,1733862313.0,1733862313,-77.1905,42.8931,10668.0,False,265.27,100.5,0.0,,False,0
DAL1870 ,1733862277.0,1733862307,-81.7514,30.4645,11277.6,False,239.46,355.44,0.0,,False,0
GAF624  ,1733862292.0,1733862292,13.3025,52.3243,685.8,False,85.21,68.39,-5.2,,False,0
UAL1013 ,1733862312.0,1733862313,-116.8078,34.282,7261.86,False,195.81,244.31,-10.4,,False,0
EJA534  ,1733862309.0,1733862310,-119.4343,34.3469,11582.4,False,197.0,308.43,0.0,,False,0
SWA2269 ,1733862270.0,1733862276,-104.7436,37.9733,10972.8,False,229.36,233.85,0.33,,False,0
SWA2470 ,1733862313.0,1733862313,-79.1354,35.7457,9144.0,False,245.36,69.25,0.0,,False,0
BHL78P  ,1733862313.0,1733862313,-1.5415,57.106,548.64,False,69.79,251.97,-0.33,,False,0
ANA118  ,1733862254.0,1733862254,-122.7508,47.9296,4975.86,False,180.95,148.84,-9.1,,False,0
WZZ64QN ,1733862313.0,1733862313,13.3716,45.525,10309.86,False,225.44,59.87,0.33,,False,0
ROU1616 ,1733862313.0,1733862313,-77.4648,34.9518,11574.78,False,209.82,203.86,0.0,,False,0
WMT5443 ,1733862313.0,1733862313,14.854,45.4138,11574.78,False,225.21,266.6,0.0,,False,0
WMT1ZB  ,1733862311.0,1733862311,13.0027,48.8441,10660.38,False,204.3,116.31,0.0,,False,0
TAP201  ,1733862092.0,1733862286,-74.5394,40.7086,1805.94,False,149.41,68.38,-1.63,,False,0
WZZ80HD ,1733862313.0,1733862313,5.1093,52.2053,11277.6,False,183.2,88.55,0.0,,False,0
AAL9781 ,1733862110.0,1733862116,-106.6404,35.7402,11887.2,False,249.42,64.33,0.33,,False,0
JBU1068 ,1733862274.0,1733862274,-73.6747,40.164,5280.66,False,193.32,39.49,-8.13,,False,0
SWA4331 ,1733862289.0,1733862289,-104.624,38.3186,10972.8,False,196.76,297.91,0.33,,False,0
,1733862208.0,1733862208,122.0842,24.5643,9753.6,False,231.21,193.51,0.0,,False,0
ASA1073 ,1733862304.0,1733862304,-118.8949,34.9346,10972.8,False,217.84,342.12,0.0,,False,0
JVW119  ,1733862312.0,1733862312,8.8853,50.2699,11887.2,False,189.28,147.99,-0.33,,False,0
RPA4418 ,1733862270.0,1733862270,-75.5844,39.1594,8229.6,False,261.14,36.51,0.0,,False,0
,1733862110.0,1733862110,-108.4297,35.0125,10980.42,False,196.02,265.79,0.33,,False,0
N624VA  ,1733862293.0,1733862293,-94.4155,36.1218,1943.1,False,87.84,256.45,-1.3,,False,0
JBU1214 ,1733862310.0,1733862310,-91.5887,35.139,10668.0,False,302.8,46.79,-0.33,,False,0
SWA3113 ,1733862292.0,1733862310,-90.4329,35.2652,12192.0,False,201.18,314.27,0.0,,False,0
N307SW  ,1733862310.0,1733862312,-118.2596,33.6928,1280.16,False,28.08,8.43,0.65,,False,0
WMT5SV  ,1733862313.0,1733862313,8.0541,44.2682,11285.22,False,230.79,242.52,0.0,,False,0
WMT8NS  ,1733862312.0,1733862312,12.3229,48.6151,10972.8,False,243.96,306.34,0.0,,False,0
DLH4WF  ,1733862312.0,1733862313,9.3197,49.5645,6499.86,False,182.26,134.43,8.78,,False,0
EJU85MP ,1733862311.0,1733862313,11.867,50.0593,10972.8,False,243.57,267.46,0.0,,False,0
,1733862057.0,1733862057,8.0758,45.0223,4625.34,False,189.25,43.24,-11.05,,False,0
DLH6EU  ,1733862312.0,1733862313,9.5378,50.134,6393.18,False,181.88,81.87,10.08,,False,0
,1733862308.0,1733862310,-93.6428,32.3947,8534.4,False,180.9,264.45,0.33,,False,0
TOM481  ,1733862304.0,1733862304,-6.8235,39.9769,10972.8,False,237.43,33.24,0.0,,False,0
BAW80W  ,1733862313.0,1733862313,9.8088,54.5213,10988.04,False,251.09,238.92,0.0,,False,0
WZZ97BF ,1733862310.0,1733862311,15.034,44.0967,10972.8,False,242.83,31.84,0.0,,False,0
SKW5767 ,1733862313.0,1733862313,-93.84,44.1534,7124.7,False,172.16,209.94,6.5,,False,0
SWA1770 ,1733862309.0,1733862309,-107.4054,37.8134,12519.66,False,227.13,42.98,0.0,,False,0
UBT0796 ,1733862225.0,1733862225,5.0808,43.3922,11574.78,False,251.44,350.46,-0.33,,False,0
,1733862304.0,1733862304,-118.8091,35.0847,6697.98,False,127.71,334.47,0.0,,False,0
ASA390  ,1733862311.0,1733862312,-86.6589,40.0451,10668.0,False,306.55,74.42,0.0,,False,0
EDV5076 ,1733862227.0,1733862269,-73.9315,39.9187,3398.52,False,167.84,28.76,-5.53,,False,0
CCA838  ,1733862311.0,1733862312,9.2024,45.7413,3832.86,False,164.65,85.34,12.03,,False,0
N58LA   ,1733862313.0,1733862313,-117.3605,33.5968,3535.68,False,54.41,13.12,2.28,,False,0
EVE6111 ,1733862129.0,1733862129,-2.8502,37.6328,9144.0,False,252.85,74.66,0.0,,False,0
N42PN   ,1733862307.0,1733862310,-77.3419,35.6771,8839.2,False,162.72,32.08,-0.33,,False,0
AEA1518 ,1733862173.0,1733862173,-3.3771,40.3163,1744.98,False,117.31,320.52,-4.88,,False,0
DAL1434 ,1733862304.0,1733862304,-117.0448,34.7343,9433.56,False,241.96,54.52,2.28,,False,0
EDV4816 ,1733862127.0,1733862128,-74.2641,45.2358,2004.06,False,135.32,74.11,-4.88,,False,0
WZZ37FP ,1733862312.0,1733862312,13.7552,46.8883,10980.42,False,223.25,57.99,0.0,,False,0
,1733862306.0,1733862313,-83.261,44.0764,11582.4,False,196.44,280.87,0.0,,False,0
,1733862280.0,1733862287,-96.1919,32.9789,1341.12,False,56.98,263.26,0.0,,False,0
BCS6773 ,1733862309.0,1733862311,-3.9936,47.6514,10378.44,False,215.96,37.06,-0.33,,False,0
N650HF  ,1733862119.0,1733862210,-92.9311,42.601,12192.0,False,247.21,286.81,-0.33,,False,0
,1733862239.0,1733862239,22.8606,37.3506,13106.4,False,205.89,315.0,0.0,,False,0
BCS082  ,1733862312.0,1733862312,4.4362,46.0559,10363.2,False,231.82,350.93,0.0,,False,0
N35727  ,1733862228.0,1733862229,-112.5902,33.2028,1493.52,False,52.18,80.35,-0.33,,False,0
WZZ39YG ,1733862312.0,1733862312,19.2149,49.6552,10972.8,False,210.57,29.57,0.0,,False,0
EJA738  ,1733862308.0,1733862308,-81.0943,30.1019,12184.38,False,229.65,182.44,-0.33,,False,0
N883LD  ,1733862111.0,1733862243,-106.4197,37.0713,12496.8,False,213.52,359.03,0.33,,False,0
SRN493  ,1733862168.0,1733862168,12.4032,61.3586,6713.22,False,134.92,204.32,0.0,,False,0
ASI717  ,1733862229.0,1733862229,-112.3714,33.7521,1524.0,False,54.74,201.5,0.65,,False,0
WMT101  ,1733862061.0,1733862158,8.7627,45.4859,944.88,False,76.58,348.77,-3.58,,False,0
MAS195  ,1733862245.0,1733862245,78.8305,15.0007,11277.6,False,230.76,116.91,0.0,,False,0
AXM104  ,1733862281.0,1733862281,100.9943,12.7129,11292.84,False,227.29,172.46,-0.33,,False,0
,1733862012.0,1733862244,-73.8263,40.3739,571.5,False,90.87,30.63,0.0,,False,0
EJU52WN ,1733862312.0,1733862312,-0.1568,51.2228,1257.3,False,135.5,258.39,4.88,,False,0
LOG2WF  ,1733862312.0,1733862313,-2.4109,54.0664,4267.2,False,147.56,342.13,0.0,,False,0
N144KM  ,1733862309.0,1733862309,-115.2436,43.2742,7444.74,False,196.34,100.72,12.68,,False,0
